team,roster_position,broad_group,unit,depth,player,class,is_transfer,redshirt
Stanford,LOLB,LB,DEF,2,Gabe Kaminski,FR,False,True
Stanford,LOLB,LB,DEF,3,Tre Williams,JR,False,True
Stanford,LILB,LB,DEF,1,Matt Rose,SR,False,True
Stanford,LILB,LB,DEF,2,Sam Mattingly,JR,False,False
Stanford,RILB,LB,DEF,1,Jahsiah Galvan,SR,True,True
Stanford,RILB,LB,DEF,2,Zach Johnson,JR,True,True
Stanford,ROLB,LB,DEF,1,Ernest Cooper,SR,False,True
Stanford,ROLB,LB,DEF,2,Dylan Stephenson,SO,False,True
Stanford,LCB,CB,DEF,1,Aaron Morris,JR,False,True
Stanford,LCB,CB,DEF,2,Leroy Bryant,JR,True,True
Stanford,LCB,CB,DEF,3,Sam Neely III,SO,True,True
Stanford,SS,SAF,DEF,1,Scotty Edwards,SR,False,True
Stanford,SS,SAF,DEF,2,Charlie Eckhardt,SO,False,True
Stanford,FS,SAF,DEF,1,Darrius Davis,JR,False,False
Stanford,FS,SAF,DEF,2,Jaylen'Dai Sumlin,SO,False,True
Stanford,RCB,CB,DEF,1,Brandon Nicholson,JR,False,False
Stanford,RCB,CB,DEF,2,Cam Richardson,SO,False,True
Stanford,RCB,CB,DEF,3,Chris Garland,FR,False,True
Stanford,NB,CB,DEF,1,Jay Green,SR,True,True
Stanford,NB,CB,DEF,2,Lonnie McAllister III,FR,False,True
Stanford,NB,CB,DEF,3,Breylan Thompson,JR,True,False
Syracuse,WR-X,WR,OFF,1,Calvin Russell III,FR,False,False
Syracuse,WR-X,WR,OFF,2,Cole Weaver,JR,True,True
Syracuse,WR-X,WR,OFF,3,Umari Hatcher,SR,False,True
Syracuse,WR-Z,WR,OFF,1,Zamondre Merriweather,SR,True,True
Syracuse,WR-Z,WR,OFF,2,Matthew Outten,FR,True,True
Syracuse,WR-Z,WR,OFF,3,Elijah Moore,SO,True,True
Syracuse,WR-SL,WR,OFF,1,Darien Williams,SO,False,False
Syracuse,WR-SL,WR,OFF,2,Darius Johnson,FR,False,True
Syracuse,WR-SL,WR,OFF,3,Tyshawn Russell,JR,True,True
Syracuse,LT,OL,OFF,1,Trevion Mack,JR,False,True
Syracuse,LT,OL,OFF,2,Naquil Betrand,JR,True,True
Syracuse,LT,OL,OFF,3,Vito Shevchenko,SO,False,True
Syracuse,LG,OL,OFF,1,Joe Cruz,SR,False,True
Syracuse,LG,OL,OFF,2,Oluwafunto Akinshilo,SR,True,True
Syracuse,LG,OL,OFF,3,Jayden Mann,FR,False,True
Syracuse,C,OL,OFF,1,Kahlil Stewart,FR,False,True
Syracuse,C,OL,OFF,2,Matthew Hawn,FR,False,True
Syracuse,RG,OL,OFF,1,Byron Washington,SO,False,False
Syracuse,RG,OL,OFF,2,Zach Rice,SR,True,True
Syracuse,RG,OL,OFF,3,Travis Brown-Miller,SO,False,True
Syracuse,RT,OL,OFF,1,Kam Pringle,SO,True,True
Syracuse,RT,OL,OFF,2,Kardiear Shepherd,FR,False,True
Syracuse,TE,TE,OFF,1,David Clement,SR,False,False
Syracuse,TE,TE,OFF,2,Noah Meyers,JR,True,True
Syracuse,TE,TE,OFF,3,Daunte Bacheyie,SO,False,False
Syracuse,QB,QB,OFF,1,Steve Angeli,SR,True,True
Syracuse,QB,QB,OFF,2,Amari Odom,JR,True,True
Syracuse,QB,QB,OFF,3,Danny Lauter,SR,True,True
Syracuse,RB,RB,OFF,1,Ahmad Miller,JR,True,True
Syracuse,RB,RB,OFF,2,Ju'Juan Johnson,JR,True,False
Syracuse,RB,RB,OFF,3,Tylik Hill,SO,False,False
Syracuse,DE,EDGE,DEF,1,Tunmise Adeleye,SR,True,True
Syracuse,DE,EDGE,DEF,2,Nathan Nyandoro,FR,False,True
Syracuse,NT,DT,DEF,1,Rashard Perry,SR,False,False
Syracuse,NT,DT,DEF,2,Jartavius Flounoy,SO,True,False
Syracuse,DT,DT,DEF,1,Dillan Fontus,SR,True,False
Syracuse,DT,DT,DEF,2,Isaiah Hastings,SR,True,True
Syracuse,DT,DT,DEF,3,Nissi Ogbebor,SO,False,False
Syracuse,JACK,EDGE,DEF,1,Keyshawn Johnson,SR,True,False
Syracuse,JACK,EDGE,DEF,2,David Omopariola,JR,False,True
Syracuse,JACK,EDGE,DEF,3,Jamie Tremble,JR,False,False
Syracuse,WLB,LB,DEF,1,Chris D'Appolonia,JR,True,True
Syracuse,WLB,LB,DEF,2,Gary Bryant III,SR,True,True
Syracuse,MLB,LB,DEF,1,Antoine Deslauriers,SO,False,False
Syracuse,MLB,LB,DEF,2,Zyian Moultrie-Goddard,JR,False,True
Syracuse,LCB,CB,DEF,1,Demetres Samuel Jr.,SO,False,False
Syracuse,LCB,CB,DEF,2,Nazir Ward,JR,True,True
Syracuse,LCB,CB,DEF,3,Ziyyon Bredell,FR,False,True
Syracuse,SS,SAF,DEF,1,Cornell Perry,SR,False,True
Syracuse,SS,SAF,DEF,2,Amare Snowden,JR,True,True
Syracuse,FS,SAF,DEF,1,Braheem Long Jr.,JR,False,False
Syracuse,FS,SAF,DEF,2,Tedarius Hughes,FR,False,False
Syracuse,FS,SAF,DEF,3,Rayshon Andrews,SO,False,False
Syracuse,RCB,CB,DEF,1,Chris Peal,JR,True,True
Syracuse,RCB,CB,DEF,2,Javon Lawrence,FR,False,True
Syracuse,NB,CB,DEF,1,Davien Kerr,JR,False,False
Syracuse,NB,CB,DEF,2,Jai Eugene Jr.,JR,True,True
TCU,WR-X,WR,OFF,1,Jordan Dwyer,SR,True,True
TCU,WR-X,WR,OFF,2,Terry Shelton,FR,False,True
TCU,WR-X,WR,OFF,3,Braylon James,JR,True,True
TCU,WR-Z,WR,OFF,1,Jeremy Scott,SO,True,True
TCU,WR-Z,WR,OFF,2,Dozie Ezukanma,SO,False,True
TCU,WR-Z,WR,OFF,3,James Scott,FR,False,False
TCU,WR-SL,WR,OFF,1,Ed Small,SO,False,False
TCU,WR-SL,WR,OFF,2,Major Everhart,SR,False,True
TCU,WR-SL,WR,OFF,3,Dane Jones,FR,False,True
TCU,LT,OL,OFF,1,Ben Taylor-Whitfield,SR,False,False
TCU,LT,OL,OFF,2,Wesley Harvey,SO,False,True
TCU,LG,OL,OFF,1,Cade Bennett,GR,True,False
TCU,LG,OL,OFF,2,Logan Schram,FR,False,True
TCU,LG,OL,OFF,3,Dylan Kinney,SR,True,True
TCU,C,OL,OFF,1,Cooper Powers,JR,False,True
TCU,C,OL,OFF,2,Jaheim Buchanon,JR,True,True
TCU,C,OL,OFF,3,Gannon Gaubert,SR,False,True
TCU,RG,OL,OFF,1,Noah McKinney,SR,True,True
TCU,RG,OL,OFF,2,Kilian Registe,FR,False,True
TCU,RT,OL,OFF,1,Witten Van Hoy,SO,False,False
TCU,RT,OL,OFF,2,Ryan Hughes,SO,False,True
TCU,RT,OL,OFF,3,Tobias Steppes,SO,False,True
TCU,TE,TE,OFF,1,Ka'Morreun Pimpton,JR,True,True
TCU,TE,TE,OFF,2,Lafayette Kaiuway,JR,False,True
TCU,TE,TE,OFF,3,Kari Ashley,JR,True,True
TCU,QB,QB,OFF,1,Jaden Craig,GR,True,False
TCU,QB,QB,OFF,2,Adam Schobel,FR,False,True
TCU,QB,QB,OFF,3,Jack Daulton,FR,False,False
TCU,RB,RB,OFF,1,Jeremy Payne,JR,False,False
TCU,RB,RB,OFF,2,Landon Walker,GR,True,False
TCU,RB,RB,OFF,3,Jon Denman,SO,False,False
TCU,LDE,EDGE,DEF,1,Paul Oyewale,SR,False,True
TCU,LDE,EDGE,DEF,2,Koron Hayward,JR,True,True
TCU,LDE,EDGE,DEF,3,Cheta Ofili,SO,True,True
TCU,NT,DT,DEF,1,Markis Deal,JR,False,True
TCU,NT,DT,DEF,2,Connor Lingren,SR,False,True
TCU,NT,DT,DEF,3,Floyd Guidry,FR,False,True
TCU,DT,DT,DEF,1,Ansel Din-Mbuh,SR,True,False
TCU,DT,DT,DEF,2,Tristan Johnson,SO,False,True
TCU,DT,DT,DEF,3,Perry Cole Jr.,JR,True,False
TCU,RDE,EDGE,DEF,1,Zach Chapman,JR,False,True
TCU,RDE,EDGE,DEF,2,John Schobel,FR,False,True
TCU,RDE,EDGE,DEF,3,Travis Jackson,SO,False,True
TCU,WLB,LB,DEF,1,Max Carroll,JR,False,True
TCU,WLB,LB,DEF,2,Michael Teason Jr.,JR,True,True
TCU,WLB,LB,DEF,3,Anthony Williams,FR,False,True
TCU,MLB,LB,DEF,1,Michael Short,JR,True,True
TCU,MLB,LB,DEF,2,Hudson Hooper,JR,False,True
TCU,MLB,LB,DEF,3,Sam Haley,FR,False,True
TCU,LCB,CB,DEF,1,Gil Jackson Jr.,SO,False,False
TCU,LCB,CB,DEF,2,Kalen Carroll,SR,True,True
TCU,LCB,CB,DEF,3,Teon Parks,SR,True,False
TCU,SS,SAF,DEF,1,Jamel Johnson,SR,False,False
TCU,SS,SAF,DEF,2,Kaden McFadden,JR,False,False
TCU,SS,SAF,DEF,3,Ryan Yaites,SR,True,False
TCU,FS,SAF,DEF,1,Jacob Fields,SR,True,False
TCU,FS,SAF,DEF,2,Jordan Lester,JR,False,True
TCU,RCB,CB,DEF,1,Vernon Glover Jr.,JR,False,True
TCU,RCB,CB,DEF,2,Devondre McGee,JR,False,False
TCU,NB,CB,DEF,1,Julius Simms,SO,False,False
TCU,NB,CB,DEF,2,Kylin Jackson,JR,True,True
Temple,WR-X,WR,OFF,1,Colin Chase,SR,True,True
Temple,WR-X,WR,OFF,2,Rameir Hardy,SO,False,False
Temple,WR-Z,WR,OFF,1,Jayce Freeman,SR,True,True
Temple,WR-Z,WR,OFF,2,Demonte Greene,JR,True,True
Temple,WR-SL,WR,OFF,1,JoJo Bermudez,SR,True,True
Temple,WR-SL,WR,OFF,2,Reis Stocksdale,SR,True,True
Temple,WR-SL,WR,OFF,3,Hunter Watson,FR,False,False
Temple,LT,OL,OFF,1,Giakoby Hills,SO,False,True
Temple,LT,OL,OFF,2,Kevin Terry,JR,False,True
Temple,LG,OL,OFF,1,Eric King,JR,False,True
Temple,LG,OL,OFF,2,Mausa Palu,SR,True,True
Temple,C,OL,OFF,1,Grayson Mains,SR,True,True
Temple,C,OL,OFF,2,John Stone,JR,True,True
Temple,RG,OL,OFF,1,Jackson Pruitt,SR,False,True
Temple,RG,OL,OFF,2,C.J. Van Buren,GR,True,False
Temple,RG,OL,OFF,3,Davray Venu,SO,False,True
Temple,RT,OL,OFF,1,Luke Watson,JR,False,True
Temple,RT,OL,OFF,2,Zach Aamland,JR,True,True
Temple,RT,OL,OFF,3,Ransom McDermott,SO,True,True
Temple,TE,TE,OFF,1,Ryder Kusch,SO,False,False
Temple,TE,TE,OFF,2,Peter Clarke,SR,False,False
Temple,TE,TE,OFF,3,Daniel Evert,JR,False,False
Temple,QB,QB,OFF,1,Jaxon Smolik,JR,True,True
Temple,QB,QB,OFF,2,Ajani Sheppard,JR,True,True
Temple,QB,QB,OFF,3,Camren Boykin,FR,False,True
Temple,RB,RB,OFF,1,Hunter Smith,GR,True,False
Temple,RB,RB,OFF,2,Sam Brown V,SR,True,True
Temple,RB,RB,OFF,3,Keveun Mason,SO,False,False
Temple,DE,EDGE,DEF,1,Quante Gillians,FR,True,True
Temple,DE,EDGE,DEF,2,Davier Bishop,JR,True,True
Temple,DE,EDGE,DEF,3,Cameron Jones,SO,False,True
Temple,NT,DT,DEF,1,Joseph Auzenne,SR,True,True
Temple,NT,DT,DEF,2,Kaleb Artis,SR,True,True
Temple,NT,DT,DEF,3,Troy Cunningham,FR,False,True
Temple,DT,DT,DEF,1,Russell Sykes IV,SO,False,True
Temple,DT,DT,DEF,2,Kevin Hornbeak,SR,True,True
Temple,DT,DT,DEF,3,Deshon Dodson,SO,True,False
Temple,RUSH,EDGE,DEF,1,Jaylon Joseph,SR,True,False
Temple,RUSH,EDGE,DEF,2,JaMair Diaz,JR,True,True
Temple,RUSH,EDGE,DEF,3,Josh Nengite,FR,False,False
Temple,WLB,LB,DEF,1,Curly Ordonez,SR,True,False
Temple,WLB,LB,DEF,2,Tyree Alualu,JR,False,False
Temple,WLB,LB,DEF,3,Wesley Brown,SO,False,True
Temple,MLB,LB,DEF,1,Eric Stuart,GR,True,False
Temple,MLB,LB,DEF,2,Jayvant Brown,JR,True,True
Temple,MLB,LB,DEF,3,Jordan Montgomery,JR,False,True
Temple,LCB,CB,DEF,1,Denzel Chavis,SO,False,True
Temple,LCB,CB,DEF,2,Earl Kulp,SO,True,True
Temple,LCB,CB,DEF,3,Nakeel Lawrence,JR,True,True
Temple,SS,SAF,DEF,1,Pooh Lawton,SR,True,True
Temple,SS,SAF,DEF,2,Jaeden Gould,SR,True,True
Temple,SS,SAF,DEF,3,Jamarcus Pierre,FR,False,True
Temple,FS,SAF,DEF,1,Avery Powell,SR,True,True
Temple,FS,SAF,DEF,2,Saboor Karriem,SR,True,False
Temple,FS,SAF,DEF,3,Josiah Jackson,SO,True,True
Temple,RCB,CB,DEF,1,Adrian Laing,SO,False,True
Temple,RCB,CB,DEF,2,Devontae Ward-Grant,FR,False,True
Temple,RCB,CB,DEF,3,Asa Locks,JR,True,True
Temple,NB,CB,DEF,1,Zyil Powell,JR,False,True
Temple,NB,CB,DEF,2,Kolin Dinkins,SR,True,True
Temple,NB,CB,DEF,3,Orel Gray,JR,True,True
Tennessee,WR-X,WR,OFF,1,Mike Matthews,JR,False,False
Tennessee,WR-X,WR,OFF,2,Travis Smith Jr.,SO,False,False
Tennessee,WR-X,WR,OFF,3,Tyreek King,FR,False,False
Tennessee,WR-Z,WR,OFF,1,Radarious Jackson,SO,False,False
Tennessee,WR-Z,WR,OFF,2,TK Keys,FR,False,False
Tennessee,WR-SL,WR,OFF,1,Braylon Staley,SO,False,True
Tennessee,WR-SL,WR,OFF,2,Joakim Dodson,FR,False,True
Tennessee,WR-SL,WR,OFF,3,Ian Duarte,JR,True,True
Tennessee,LT,OL,OFF,1,David Sanders Jr.,SO,False,False
Tennessee,LT,OL,OFF,2,Gabriel Osenda,FR,False,False
Tennessee,LG,OL,OFF,1,Wendell Moe Jr.,SR,True,True
Tennessee,LG,OL,OFF,2,Shamurad Umarov,JR,False,True
Tennessee,LG,OL,OFF,3,Antoni Ogumoro,SO,False,False
Tennessee,C,OL,OFF,1,Sam Pendleton,JR,True,True
Tennessee,C,OL,OFF,2,Nic Moore,FR,False,True
Tennessee,RG,OL,OFF,1,Jesse Perry,SO,False,True
Tennessee,RG,OL,OFF,2,Donovan Haslam,SR,True,True
Tennessee,RT,OL,OFF,1,Ory Williams,SO,True,True
Tennessee,RT,OL,OFF,2,Jeremias Heard,SO,False,True
Tennessee,TE,TE,OFF,1,Ethan Davis,JR,False,True
Tennessee,TE,TE,OFF,2,DaSaahn Brame,SO,False,False
Tennessee,TE,TE,OFF,3,Trent Thomas,JR,True,True
Tennessee,QB,QB,OFF,1,George MacIntyre,FR,False,True
Tennessee,QB,QB,OFF,2,Faizon Brandon,FR,False,False
Tennessee,QB,QB,OFF,3,Ryan Staub,JR,True,True
Tennessee,RB,RB,OFF,1,DeSean Bishop,JR,False,True
Tennessee,RB,RB,OFF,2,Daune Morris,SO,False,False
Tennessee,RB,RB,OFF,3,Javin Gordon,SO,True,False
Tennessee,DE,EDGE,DEF,1,Tyree Weathersby,JR,False,True
Tennessee,DE,EDGE,DEF,2,Mariyon Dye,SO,False,False
Tennessee,DE,EDGE,DEF,3,Carson Gentle,SO,False,True
Tennessee,NT,DT,DEF,1,Xavier Gilliam,SO,True,True
Tennessee,NT,DT,DEF,2,Nathan Robinson,JR,False,True
Tennessee,NT,DT,DEF,3,Ethan Utley,SO,False,False
Tennessee,DT,DT,DEF,1,Daevin Hobbs,SR,False,False
Tennessee,DT,DT,DEF,2,Isaiah Campbell,SO,False,False
Tennessee,DT,DT,DEF,3,Darryl Rivers,FR,False,False
Tennessee,LEO,EDGE,DEF,1,Jordan Norman,JR,True,True
Tennessee,LEO,EDGE,DEF,2,Chaz Coleman,SO,True,False
Tennessee,LEO,EDGE,DEF,3,Christian Gass,FR,False,True
Tennessee,WLB,LB,DEF,1,Arion Carter,SR,False,False
Tennessee,WLB,LB,DEF,2,Jadon Perlotte,SO,False,False
Tennessee,WLB,LB,DEF,3,Jaedon Harmon,SO,False,False
Tennessee,MLB,LB,DEF,1,Amare Campbell,SR,True,False
Tennessee,MLB,LB,DEF,2,Edwin Spillman,SO,False,True
Tennessee,MLB,LB,DEF,3,Jeremiah Telander,SR,False,False
Tennessee,LCB,CB,DEF,1,Kayin Lee,SR,True,False
Tennessee,LCB,CB,DEF,2,Tre Poteat III,SO,False,False
Tennessee,LCB,CB,DEF,3,Timothy Merritt,SO,False,False
Tennessee,SS,SAF,DEF,1,Edrees Farooq,JR,False,False
Tennessee,SS,SAF,DEF,2,Dejuan Lane,JR,True,False
Tennessee,SS,SAF,DEF,3,DJ Burks,SR,True,True
Tennessee,FS,SAF,DEF,1,TJ Metcalf,SR,True,False
Tennessee,FS,SAF,DEF,2,Dylan Lewis,SO,False,False
Tennessee,FS,SAF,DEF,3,Sidney Walton,SO,False,False
Tennessee,RCB,CB,DEF,1,Ty Redmond,SO,False,False
Tennessee,RCB,CB,DEF,2,Jadais Richard,SR,True,True
Tennessee,RCB,CB,DEF,3,Zay Anderson,FR,False,False
Tennessee,NB,CB,DEF,1,Qua Moss,SR,True,False
Tennessee,NB,CB,DEF,2,Isaiah Hardge,JR,True,True
Tennessee,NB,CB,DEF,3,Tevis Metcalf,SO,True,True
Texas,WR-X,WR,OFF,1,Cam Coleman,JR,True,False
Texas,WR-X,WR,OFF,2,Sterling Berkhalter,SR,True,True
Texas,WR-Z,WR,OFF,1,Ryan Wingo,JR,False,False
Texas,WR-Z,WR,OFF,2,Kaliq Lockett,FR,False,True
Texas,WR-H,WR,OFF,1,Emmett Mosley V,JR,True,False
Texas,WR-H,WR,OFF,2,Daylan McCutcheon,SO,False,False
Texas,WR-H,WR,OFF,3,Jermaine Bishop Jr.,FR,False,False
Texas,LT,OL,OFF,1,Trevor Goosby,JR,False,True
Texas,LT,OL,OFF,2,Jordan Coleman,FR,False,True
Texas,LT,OL,OFF,3,John Turntine III,FR,False,False
Texas,LG,OL,OFF,1,Laurence Seymore,SR,True,True
Texas,LG,OL,OFF,2,Jaydon Chatman,JR,False,True
Texas,LG,OL,OFF,3,Dylan Sikorski,SO,True,True
Texas,C,OL,OFF,1,Connor Robertson,SR,False,True
Texas,C,OL,OFF,2,Jackson Christian,FR,False,True
Texas,C,OL,OFF,3,Nicolas Robertson,FR,False,False
Texas,RG,OL,OFF,1,Brandon Baker,JR,False,False
Texas,RG,OL,OFF,2,Paris Patterson Jr.,JR,True,True
Texas,RG,OL,OFF,3,Devin Coleman,FR,False,True
Texas,RT,OL,OFF,1,Melvin Siani,JR,True,True
Texas,RT,OL,OFF,2,Andre Cojoe,JR,False,True
Texas,RT,OL,OFF,3,Jonte Newman,FR,True,True
Texas,TE-Y,TE,OFF,1,Spencer Shannon,JR,False,True
Texas,TE-Y,TE,OFF,2,Michael Masunas,SR,True,True
Texas,TE-Y,TE,OFF,3,Charlie Jilek,FR,False,False
Texas,TE-H,TE,OFF,1,Emaree Winston,SO,False,False
Texas,TE-H,TE,OFF,2,Nick Townsend,SO,False,False
Texas,TE-H,TE,OFF,3,Will Randle,JR,False,True
Texas,QB,QB,OFF,1,Arch Manning,JR,False,True
Texas,QB,QB,OFF,2,Karle Lacey Jr.,FR,False,True
Texas,QB,QB,OFF,3,Dia Bell,FR,False,False
Texas,RB,RB,OFF,1,Hollywood Smothers,JR,True,True
Texas,RB,RB,OFF,2,Raleek Brown,SR,True,True
Texas,RB,RB,OFF,3,Derrek Cooper,FR,False,False
Texas,DE,EDGE,DEF,1,Lance Jackson,SO,False,False
Texas,DE,EDGE,DEF,2,Zina Umeozulu,SO,False,True
Texas,DE,EDGE,DEF,3,Jamarion Carlton,FR,False,False
Texas,NT,DT,DEF,1,Ian Geffrard,JR,True,True
Texas,NT,DT,DEF,2,Maraad Watson,JR,True,False
Texas,NT,DT,DEF,3,Josiah Sharma,FR,False,True
Texas,DT,DT,DEF,1,Hero Kanu,SR,True,True
Texas,DT,DT,DEF,2,Alex January,JR,False,False
Texas,DT,DT,DEF,3,Justus Terry,SO,False,False
Texas,JACK,EDGE,DEF,1,Colin Simmons,JR,False,False
Texas,JACK,EDGE,DEF,2,Colton Vasek,JR,False,True
Texas,JACK,EDGE,DEF,3,Richard Wesley,FR,False,False
Texas,WLB,LB,DEF,1,Rasheem Biles,SR,True,False
Texas,WLB,LB,DEF,2,Tyler Atkinson,FR,False,False
Texas,MLB,LB,DEF,1,Ty'Anthony Smith,JR,False,False
Texas,MLB,LB,DEF,2,Justin Cryer,SR,True,False
Texas,MLB,LB,DEF,3,Rocky Cummings,FR,False,False
Texas,SLB,LB,DEF,1,Brad Spence,SR,True,False
Texas,SLB,LB,DEF,2,Markus Boswell,SO,True,False
Texas,SLB,LB,DEF,3,Kosi Okpala,FR,False,False
Texas,LCB,CB,DEF,1,Bo Mascoe,JR,True,True
Texas,LCB,CB,DEF,2,Warren Roberson,JR,False,True
Texas,LCB,CB,DEF,3,Samari Matthews,FR,False,False
Texas,SS,SAF,DEF,1,Jelani McDonald,SR,False,False
Texas,SS,SAF,DEF,2,Derek Williams Jr.,JR,False,True
Texas,SS,SAF,DEF,3,Jonah Williams,SO,False,False
Texas,FS,SAF,DEF,1,Xavier Filsaime,SO,False,True
Texas,FS,SAF,DEF,2,Jordon Johnson-Rubell,JR,False,False
Texas,FS,SAF,DEF,3,Jonathan Cunningham,FR,False,True
Texas,RCB,CB,DEF,1,Kade Phillips,SO,False,False
Texas,RCB,CB,DEF,2,Kobe Black,JR,False,False
Texas,RCB,CB,DEF,3,Hayward Howard Jr.,FR,False,False
Texas,NB,CB,DEF,1,Graceson Littleton,SO,False,False
Texas,NB,CB,DEF,2,Wardell Mack,SO,False,True
Texas A&M,WR-X,WR,OFF,1,Isaiah Horton,SR,True,True
Texas A&M,WR-X,WR,OFF,2,TK Norman,FR,False,True
Texas A&M,WR-X,WR,OFF,3,Aaron Gregory,FR,False,False
Texas A&M,WR-Z,WR,OFF,1,Ashton Bethel-Roman,SO,False,True
Texas A&M,WR-Z,WR,OFF,2,Jerome Myles,FR,False,True
Texas A&M,WR-Z,WR,OFF,3,Madden Williams,FR,False,False
Texas A&M,WR-SL,WR,OFF,1,Mario Craver,JR,True,False
Texas A&M,WR-SL,WR,OFF,2,Terry Bussey,JR,False,False
Texas A&M,WR-SL,WR,OFF,3,Kelshaun Johnson,FR,False,True
Texas A&M,LT,OL,OFF,1,Tyree Adams,JR,True,True
Texas A&M,LT,OL,OFF,2,Lamont Rogers,FR,False,True
Texas A&M,LG,OL,OFF,1,Coen Echols,SO,True,True
Texas A&M,LG,OL,OFF,2,Blake Ivy,SO,False,True
Texas A&M,LG,OL,OFF,3,Isendre Ahfua,SO,False,True
Texas A&M,C,OL,OFF,1,Mark Nabou Jr.,SR,False,True
Texas A&M,C,OL,OFF,2,Ashton Funk,SO,False,True
Texas A&M,RG,OL,OFF,1,Trovon Baugh,SR,True,False
Texas A&M,RG,OL,OFF,2,Tyler Thomas,FR,False,True
Texas A&M,RT,OL,OFF,1,Wilkin Formby,JR,True,True
Texas A&M,RT,OL,OFF,2,Robert Bourdon,SO,False,True
Texas A&M,TE,TE,OFF,1,Micah Riley,SR,True,True
Texas A&M,TE,TE,OFF,2,Houston Thomas,SR,True,True
Texas A&M,TE,TE,OFF,3,Richie Anderson,JR,True,True
Texas A&M,QB,QB,OFF,1,Marcel Reed,JR,False,True
Texas A&M,QB,QB,OFF,2,Brady Hart,FR,False,True
Texas A&M,QB,QB,OFF,3,Helaman Casuga,FR,False,False
Texas A&M,RB,RB,OFF,1,Rueben Owens II,JR,False,True
Texas A&M,RB,RB,OFF,2,Jamarion Morrow,SO,False,False
Texas A&M,RB,RB,OFF,3,Tiger Riden Jr.,FR,False,True
Texas A&M,DE,EDGE,DEF,1,Anto Saka,SR,True,True
Texas A&M,DE,EDGE,DEF,2,T.J. Searcy,SR,True,False
Texas A&M,DE,EDGE,DEF,3,Ryan Henderson,SR,True,True
Texas A&M,NT,DT,DEF,1,CJ Mims,SR,True,True
Texas A&M,NT,DT,DEF,2,Angelo McCullom,JR,True,False
Texas A&M,NT,DT,DEF,3,Brandon Davis-Swain,SO,True,True
Texas A&M,DT,DT,DEF,1,DJ Hicks,SR,False,False
Texas A&M,DT,DT,DEF,2,Landon Rink,SO,False,False
Texas A&M,DT,DT,DEF,3,DJ Sanders,FR,False,True
Texas A&M,JACK,EDGE,DEF,1,Marco Jones,SO,False,False
Texas A&M,JACK,EDGE,DEF,2,Sam M'Pemba,JR,True,True
Texas A&M,JACK,EDGE,DEF,3,Bryce Perry-Wright,FR,False,False
Texas A&M,WLB,LB,DEF,1,Daymion Sanford,SR,False,False
Texas A&M,WLB,LB,DEF,2,Noah Mikhail,SO,False,False
Texas A&M,WLB,LB,DEF,3,TJ Smith,JR,True,False
Texas A&M,MLB,LB,DEF,1,Ray Coney,SR,True,False
Texas A&M,MLB,LB,DEF,2,Jordan Lockhart,JR,False,False
Texas A&M,LCB,CB,DEF,1,Dezz Ricks,JR,True,True
Texas A&M,LCB,CB,DEF,2,Adonyss Currie,FR,False,True
Texas A&M,SS,SAF,DEF,1,Dalton Brooks,SR,False,False
Texas A&M,SS,SAF,DEF,2,Tawfiq Byard,JR,True,True
Texas A&M,FS,SAF,DEF,1,Marcus Ratcliffe,SR,True,False
Texas A&M,FS,SAF,DEF,2,Myles Davis,JR,False,False
Texas A&M,FS,SAF,DEF,3,Tom Tom Johnson Jr.,FR,False,True
Texas A&M,RCB,CB,DEF,1,Julio Humphrey,SR,True,True
Texas A&M,RCB,CB,DEF,2,Rickey Gibson III,JR,True,True
Texas A&M,NB,CB,DEF,1,Jordan Shaw,JR,True,True
Texas A&M,NB,CB,DEF,2,Bryce Anderson,JR,False,True
Texas A&M,NB,CB,DEF,3,Bravion Rogers,SR,False,False
Texas State,WR-X,WR,OFF,1,Beau Sparks,SR,True,False
Texas State,WR-X,WR,OFF,2,Jordan Martin,SO,False,True
Texas State,WR-Z,WR,OFF,1,Chris Dawn Jr.,SR,False,False
Texas State,WR-Z,WR,OFF,2,Tucker Cusano,FR,False,True
Texas State,WR-SL,WR,OFF,1,Kylen Evans,SO,False,True
Texas State,WR-SL,WR,OFF,2,Zechariah Sample,SO,True,True
Texas State,LT,OL,OFF,1,William Boone,JR,True,True
Texas State,LT,OL,OFF,2,Bamidele Badusi,JR,False,True
Texas State,LT,OL,OFF,3,Alan Grimme,JR,True,True
Texas State,LG,OL,OFF,1,Jaylen Early,SR,True,True
Texas State,LG,OL,OFF,2,Tyler Norris,SO,False,True
Texas State,C,OL,OFF,1,Ameer Ross,FR,False,True
Texas State,C,OL,OFF,2,Etueni Ropati,JR,True,True
Texas State,RG,OL,OFF,1,Justin DeLeon,JR,False,True
Texas State,RG,OL,OFF,2,Rasheed Jackson,JR,True,True
Texas State,RG,OL,OFF,3,Aidin Rhodes,JR,False,True
Texas State,RT,OL,OFF,1,Sully Burns,SR,True,True
Texas State,RT,OL,OFF,2,Cameron Schultz,JR,True,True
Texas State,RT,OL,OFF,3,Amari Smith,JR,True,True
Texas State,TE,TE,OFF,1,Blake Smith,SR,True,True
Texas State,TE,TE,OFF,2,Ty Stamey,JR,True,True
Texas State,TE,TE,OFF,3,Jake Simpson,JR,False,True
Texas State,QB,QB,OFF,1,Brad Jackson,SO,False,True
Texas State,QB,QB,OFF,2,Shaker Reisig,FR,True,True
Texas State,RB,RB,OFF,1,Greg Burrell,JR,True,False
